platform_shop_id,year_month,review_id,rating,sentiment_score,mismatch_type,content
ba_13379446,2025-03,ba_2025031202920276,5.0,-0.2,high_rating_negative_text,진짜 제가 호평동에 살지만 굽네는 평내만 시킵니다👍
ba_13412065,2025-02,ba_2025021101833016,5.0,-0.4,high_rating_negative_text,"배달 기사님이 늦게 배차 되어서 아쉬웠지만... 그게 가게 탓은 아니니까용... 
그래도 치킨 양, 맛, 서비스 보고 다시 기분 좋아졌습니다...ㅎㅎㅎ
다음에도 또 시킬게용"
ba_13412065,2025-02,ba_2025021101833016,5.0,-0.4,high_rating_negative_text,"배달 기사님이 늦게 배차 되어서 아쉬웠지만... 그게 가게 탓은 아니니까용... 
그래도 치킨 양, 맛, 서비스 보고 다시 기분 좋아졌습니다...ㅎㅎㅎ
다음에도 또 시킬게용"
ba_13412065,2025-02,ba_2025021902729214,5.0,-0.6,high_rating_negative_text,34~44분 걸린다고 뜨길래 주문했는데 1시간반만에 도착.. 배차가 늦게된건지 치킨은 싸늘하게 식어있고 에어프라이기에 굳이 또 뎁혀먹는 수고를 해야됐음......ㅋㅋ 배민은 배차가 제대로 안되는 상황이면 배달 예상 시간을 늘려놓지 왜 최대 44분이라고 띄워놔서 사람 속이는지..... 리뷰이벤트만 아니면 별점 1개주고싶네요
ba_13412065,2025-02,ba_2025022602588454,4.0,-0.2,high_rating_negative_text,가격에 비해 양이 아쉬운 느낌
ba_13412065,2025-02,ba_2025022800289404,5.0,-0.2,high_rating_negative_text,미쳤습니다 서비스 대박적입니다
ba_13412065,2025-04,ba_2025041702706287,1.0,0.4,low_rating_positive_text,햇반을 주문했음에도 오뚜기(작은밥)이 왔네요. 2100원 주고 즉석밥 구매한 제 미스지만 사이즈 고지되어있으면 좋았을텐데요 아쉽네요
ba_13459937,2025-03,ba_2025030202689801,2.0,0.2,low_rating_positive_text,보통 겉에 바삭하게 튀기듯 구워오던데 여기꺼 지금 다 흐물흐물하고 허연 껍대기예요 이런볼케이노 처음이예요
ba_13475914,2025-03,ba_2025032601544018,1.0,0.2,low_rating_positive_text,낙지김치죽에 쓴맛이 나고 국에 밥말은 듯이 밥이 안 십혀서 한개는 가져 가서 직접 드셔 보라고 했드니 가져와 보세요 하고 끊어버림..나참 어이없음
ba_13504506,2025-02,ba_2025022602804750,5.0,-0.2,high_rating_negative_text,자극적이긴 하지만 이래야 숙취 중에도 입에 들어가니까ㅎㅎ
ba_13539608,2025-03,ba_2025032702617342,5.0,-0.2,high_rating_negative_text,"사장님의 잘못은 아니라 별점 다 드렸습니다
한집배달로 1시간 반만에 받았는데 아무런 문자나 연락도 없이 도착했습니다
음식은 다 식어버렸고..
다시 전자렌지에 데우니 그맛이 아니네요
앞으로 배민배달로 시킬 일은 없을거 같아요
사장님 이런글 올려 죄송해요"
ba_13539608,2025-03,ba_2025032702617342,5.0,-0.2,high_rating_negative_text,"사장님의 잘못은 아니라 별점 다 드렸습니다
한집배달로 1시간 반만에 받았는데 아무런 문자나 연락도 없이 도착했습니다
음식은 다 식어버렸고..
다시 전자렌지에 데우니 그맛이 아니네요
앞으로 배민배달로 시킬 일은 없을거 같아요
사장님 이런글 올려 죄송해요"
ba_13539608,2025-03,ba_2025033102263160,5.0,-0.2,high_rating_negative_text,굽네치킨 진짜 못참겠네요.
ba_13539979,2025-04,ba_2025040402233786,1.0,0.2,low_rating_positive_text,아니 따뜻할때먹어야하는음식을 음식도착했다고 문자 안받아본건처음이네요?
ba_13584348,2025-03,ba_2025031500002917,2.0,0.6,low_rating_positive_text,맛은 있어요. 썩 만족스럽진 않네요.
ba_13596730,2025-03,ba_2025030102728635,2.0,0.2,low_rating_positive_text,왜 따뜻한데 눅눅합니까 하
ba_13596730,2025-03,ba_2025031502253047,5.0,-0.2,high_rating_negative_text,양도적당하고 먹기에도 편했어요~^^
ba_13639608,2025-03,ba_2025031902462187,1.0,0.2,low_rating_positive_text,치킨이 바삭함이 생명인데 눅눅 그 자체입니다
ba_13639608,2025-01,ba_2025020100092935,5.0,-0.4,high_rating_negative_text,리뷰가 잘못 왔네요 ㅜ
ba_13651212,2025-02,ba_2025020202805803,5.0,-0.2,high_rating_negative_text,와 뭐야 이거 엄청 마힛어요 ㅇ워와우와 진짜........ 우와...
ba_13730162,2025-03,ba_2025030802063839,5.0,-0.2,high_rating_negative_text,금액이 올랏네요..  아쉽습니다
ba_13752011,2025-02,ba_2025021802829056,1.0,0.2,low_rating_positive_text,마그마소스시켯는데 마블링소스가 왓네요.  닭도 굽네 특유의 맛도 잘안나네요
ba_13918069,2025-03,ba_2025032402551008,5.0,-0.2,high_rating_negative_text,다 마싯는데 10분도 안되는 거리를 배달비 4천원 ㅎㅎ 좀 아쉽네여
ba_14049107,2025-03,ba_2025031500006035,1.0,1.0,low_rating_positive_text,"딸이 친구집에서 먹고와서 너무 맛있었다고 해서 시켰는데 바사삭이라는 말이 무색할정도로 허연색에 그냥 물컹물컹~
메뉴추천한 딸이 미안해해서 그냥 참고 먹다보니
핏기도 있고😱
이렇게 해서 돈버시나요?
전화하니까 퇴근하셨네요.
퇴근하시느라 대충하셨나요?
오랜만에 치킨먹고 싶어서 기대하면서 치킨기다렸는데 ㅠ 
다시는 굽네 치킨 시키지 않을것같네요‼️
먹다가 버렸습니다.😠"
ba_14049107,2025-04,ba_2025041002449212,5.0,-0.2,high_rating_negative_text,기름기  좀 더 빼주세용
ba_14092187,2025-02,ba_2025021203132195,5.0,-0.4,high_rating_negative_text,고추바사삭 오리지널 번걸아가면서 종종시켜먹는데 언제나 실망시키지 않는 맛입니다.  그런데 이번에 치킨무 추가했는데 추가없이 하나만왔습니다 ㅜ 다음주문시 추가부탁드립니다
ba_14092187,2025-03,ba_2025031002997691,4.0,-0.4,high_rating_negative_text,다른집으로 배송가서 다 식었어요
ba_14092187,2025-03,ba_2025032501977989,5.0,-0.2,high_rating_negative_text,"바질피자 맛잇어요
주문누락분 있었는데 바로 가져다주시고 콜라서비스도 주시고 감사합니다"
ba_14228061,2025-02,ba_2025022102699067,1.0,0.4,low_rating_positive_text,오랜만에 시켜먹었는데 탄맛이 너무 나서 먹기 힘들었고 감자 껍질 같은게 웡봉에 다 달라 붙어 있고 윤기가 하나도 없어요 제가 웬만하면 1점 안 드리는데 맛에 조치가 필요한 수준이네요
ba_14228061,2025-02,ba_2025020903123858,5.0,-0.2,high_rating_negative_text,살짝 늦게오긴했는데 아마 기사님이 잘 안잡히셨나봐요. 그래도 잘 먹었습니다:)
ba_14228061,2025-04,ba_2025040601347028,1.0,0.6,low_rating_positive_text,"첫 인상은 좋았는데 안 익혀진 부위가 조금식 있어요. 
지금 들고 잇는 사진도 그런 부위중 하나이구요. 닭을 요리하기 전에 부위의 느낌과 매우 흡사하게 느껴져요. 혹시 보신다면 답장 부탁드립니다.
(새벽이라 피곤하셔서 그런것이겠죠??)"
ba_14229365,2025-04,ba_2025042503130193,5.0,-0.2,high_rating_negative_text,굽네는 최앤데 특히 중곡1동점은 진심 찐이에요. 배달도 어찌가 빠른지 따듯하게 배달해주셔서 호호 불어가면서 치킨 먹방 했어요~ 굽네닭발도 매번 같이 시키는데 단한번도 실패한적이 없어요!!!
ba_14238012,2025-04,ba_2025040702668915,5.0,-0.4,high_rating_negative_text,"사장님, 메뉴가 잘못 왔어요
삼계전복죽 주문했는데
삼계죽이 왔어요..ㅠㅠ
저번에는 김 안주셨는뎅ㅠㅠ"
ba_14248059,2025-01,ba_2025012601035774,5.0,-0.2,high_rating_negative_text,맛있습니다  근데 먹을 때 닭에서 종이냄새(포장 용기냄새)가 나는 거 같아요^^;  확인 함 해보셔요
ba_14248059,2025-02,ba_2025020802756877,1.0,1.0,low_rating_positive_text,"별점 도 주기 싫네요. 지금 까지 10년 이상 굽네 치킨을 먹었지만 정말 이렇게 맛없는 굽네 치킨은 먹어 본적이 없습니다. 

조리 시간과 배달이 1시간이상  늦어 가게에 전화 하였더니 조리 중이며 주문이 밀려 늦었지고 있다고 

하지만 막상 음식이 도착 한걸보니 갓 나온음식 아닌 것처럼 
 
음식이 식어 있었으며 

맛이 상한것 처럼  맛이 이상했고  

전에 먹어 왔던 맛이 전혀 아니다...

다들 한결 같이 맛이 이상하다"
ba_14249433,2025-02,ba_2025020201270017,5.0,-0.2,high_rating_negative_text,진짜 너무 마싯는 굽네..🧡🧡🧡
ba_14249433,2025-03,ba_2025030202946308,2.0,0.6,low_rating_positive_text,전에도 피자 시켰을 때 피자가 좀 식어서 전자레인지 돌려 먹었는데 이번에 걍 치즈가 늘어나지도 않아서처음부터 바로 전자레인지 돌려서 먹었어요 치킨은 맛있는데 피자는 역시 피자는 피자 전문으로 하는 곳 시켜 먹는게 맞는 거 같아요
ba_14249433,2025-03,ba_2025030302605292,5.0,-0.2,high_rating_negative_text,진짜 완벽한 고추바사삭입니다ㅠㅠㅠ
ba_14250328,2025-02,ba_2025020901619766,5.0,-0.8,high_rating_negative_text,시카고 피자라기에는 치즈도 적어서 별로 였어요 고기도 누린내 나는 있고 해서 아쉬웠습니다ㅜㅜ
ba_14250328,2025-04,ba_2025041402580198,1.0,1.0,low_rating_positive_text,"제가 웬만해서는 별로여도 리뷰 안 쓰는데 
여기 너무 맛이 없어요;; 고추바사삭 좋아하는 메뉴인데 왤케 맛이 없나요 ㅋㅋㅋㅋ
요청사항에 맛있게 해달라고도 쓰고 바삭하게 먹고싶어서 한집배달로 주문했는데 
치킨은 바삭함 하나 없이 눅눅하고 
치킨이랑 같이 온 떡은 그냥 생떡이 왔고 (진짜 심각함. 그 차가운 생떡.) 치즈볼도 맛없고,,
점주님 장사를 이렇게 하시면 안 되죠
다 환불해달라고 하려다가 말았네요
여러분 여기서 시켜드시지"
ba_14251741,2025-03,ba_2025030800931685,5.0,-0.4,high_rating_negative_text,딱딱하지 않게 잘 조리되어 정말 마싯엇어용
ba_14254080,2025-03,ba_2025030202932068,5.0,-0.2,high_rating_negative_text,다 식어서와서 넘 아쉬웟어용 ㅠ
ba_14256619,2025-01,ba_2025012600806457,5.0,-0.2,high_rating_negative_text,능이삼계죽은 진짜 대박입니다.
ba_14259741,2025-02,ba_2025020702065878,2.0,0.2,low_rating_positive_text,"죽은 맛있는데….인사도 없으시고…;;
아파서 죽 주문한건데….기분이 별로…..😭
저만 큰소리로 인사하고 포장해 왔네요~~ㅎㅎ"
ba_14260091,2025-02,ba_2025022202964139,1.0,0.8,low_rating_positive_text,"문의전화했는데 친절하진 않은듯해요. 맛있으면 되지 했는데 .. 여기선 안시켜요 이제. 치킨이 말라서 너무딱딱해서 입맛버렸어요. 반마리는 다행히 촉촉하네요ㅋ
많이 시켰는데 한마리는 버리게 생겼어요"
ba_14260091,2025-03,ba_2025030402858152,1.0,0.2,low_rating_positive_text,사진하고달라요ㅠ토핑이 말라비틀어지고 닥닥해서 굳어서 입청장다까젓어요 ᆢ이런 피자 첨 맛봅니다
ba_14260091,2025-03,ba_2025033001652939,1.0,0.2,low_rating_positive_text,포장의 문제인가요 배달의 문제인가요? 기분 상당히 안좋네요
ba_14267053,2025-03,ba_2025032602022101,5.0,-0.2,high_rating_negative_text,"순살 여기저기 시켜 먹었는데 이집이 진짜 미쳤음 겉바속촉 그말이 뭔지 알꺼임..
꼭 다시 시켜먹을듯 강추 강추 !"
ba_14267053,2025-03,ba_2025033002374590,5.0,-0.2,high_rating_negative_text,"저 진짜 치킨 안시켜 먹는 사람인데..
1주일 동안 이거 5마리는 먹은거 같아요..
어제 고추 바사삭, 볼케이노 두마리 시키고 고추 바사삭 또시킴..
같이 먹은 사람들도 미쳤대요..
지금 또 시킬예정.."
ba_14267751,2025-03,ba_2025031102669213,5.0,-0.2,high_rating_negative_text,고추바사삭에 순살은 진리입니다….진짜 손꼽히는 제 최애 치킨 중 하나ㅜㅜ 한 번 먹으면 못 끊어요💘
ba_14267751,2025-03,ba_2025032302317743,4.0,-0.2,high_rating_negative_text,피자위 토핑 고기가 너무 타서 완전 검은색이네요ㅠ
ba_14274675,2025-02,ba_2025022102345148,4.0,-0.4,high_rating_negative_text,"음식이  다른  곳으로  배달이 되서.  늦게  받았어요. 기사분이 주소를 한번 더  확인하면  좋은데....기사분이랑  통화하면서.  그분이 몇 번씩 저한테 ""  아이. 씨"" 하는  부분은  불쾌했습니다. 무의식적으로  나온말  같은데. 듣는  사람은 기분이    아닙니다. 조금만  조심해 주시면  감사하겠습니다."
ba_14274675,2025-04,ba_2025040201606563,5.0,-0.2,high_rating_negative_text,"진챠 마시써요 ...❤️
토요일인가 오픈 안하셔서 다른곳 먹었는데
다 먹지도 못하고 남겼어요 ㅠㅠㅠㅠ진짜 요기가 젤 마시씀 !!!"
ba_14279612,2025-04,ba_2025041302551958,5.0,-0.4,high_rating_negative_text,"어디서 잘못된건지 모르겠지만 배달받아보니 이런상태였어요ㅠ
닦는다고 식겁했다는요;; 좀 더 신경써주세요~~"
ba_14294026,2025-01,ba_2025012902923855,1.0,1.0,low_rating_positive_text,음식 배달이 잘못왔는데도 불구하고 바쁘다고 바로전화드리겠다 끊고 다시걸어보니 또 2분만 기다려달라 하시고 결국 또 전화 안와서 걸어보니 알바생끼리 서로 책임 미루다가 총20분간 기다려서 치킨도 다식고 맛도 없어졌어요 처음부터 죄송하다고 양해를 구하시던지 해결책을 알려주셨으면 그래도 따뜻한 치킨은 먹을슈있지않았을까싶습니다 기분좋게 시켜 맛있게 먹고싶었는데 딱딱해진치킨을 먹으니 맛있게ㅜ느껴지진않네용 번창하세요ㅎㅎ
ba_14294026,2025-02,ba_2025020402533125,4.0,-0.2,high_rating_negative_text,예상시간보다 30분 더 걸려서 왔어요ㅠ 이미 따뜻한 치킨은 기대하지 않았지만 다 식어서 딱딱하더라고요..에프에 돌려 먹었네요
ba_14294026,2025-03,ba_2025030702450079,5.0,-0.2,high_rating_negative_text,음식은 맛잇으나 배달 기사가 배달을 이따위로햇네요... 사장님 잘못은 아니니 5점 드려요..
ba_14296954,2025-03,ba_2025031302706392,5.0,-0.2,high_rating_negative_text,처음 먹어본 치킨인데 진짜 쎅시푸드네요
ba_14309634,2025-02,ba_2025022702358594,5.0,-0.2,high_rating_negative_text,기름쫙빠지고 부드러운 살코기 엄지척👍
ba_14309634,2025-03,ba_2025030800972291,5.0,-0.2,high_rating_negative_text,새벽에 기름기 쫙 뺀 부드러운 굽네치킨은 엄지척임돵👍
ba_14327700,2025-03,ba_2025030201578920,5.0,-0.2,high_rating_negative_text,적당히 갈려있어서 넘기기가 편했어요~!!
ba_14327700,2025-03,ba_2025030302641756,5.0,-0.2,high_rating_negative_text,"중독적이에요
안먹으면 자꾸 생각나요"
ba_14327700,2025-03,ba_2025032502649143,4.0,-0.4,high_rating_negative_text,비빔밥에 당근이 덜 익어서 너무 딱딱했어요 ㅜㅜㅜ
ba_14332090,2025-02,ba_2025022303269057,5.0,-0.4,high_rating_negative_text,"배달의 민족어플에 배달시작 후 30분 넘어서 도착했어요ㅠ
음식은 다 식었고ㅜ
비닐안은 습기로 눅눅했어요.
치킨 상자도 젖어있었구요.
식은치킨으로 배달 받는건 난생처음 입니다ㅜ"
ba_14332090,2025-01,ba_2025012902872260,5.0,-0.4,high_rating_negative_text,누락된 것도 바로 보내주시고 넘 맛나용 🤤🤎
ba_14332090,2025-03,ba_2025030303092424,5.0,-0.2,high_rating_negative_text,"치밥 먹고싶어서 시킨 치킨입니당
역시 달달하고 짭조름하고 미쳤어요 ㅠㅠ
갈비천왕은 진짜 치밥,,"
ba_14332090,2025-03,ba_2025030802553778,4.0,-0.2,high_rating_negative_text,배달이 늦어서 고추바사삭이 고추눅눅이 되어버렸어요 ㅠㅠ 에어프라이어에 다시 데워먹었습니다…
ba_14356032,2025-02,ba_2025022801614821,4.0,-0.2,high_rating_negative_text,기사분 너무 불친절해요.
ba_14388856,2025-02,ba_2025021402608520,5.0,-0.2,high_rating_negative_text,굽네는 역시네요. 기름끼가 쭉 빠져있어요.
ba_14397420,2025-02,ba_2025020402595256,5.0,-0.6,high_rating_negative_text,"배민1으로 시켰는데도 다른 주소로 배달되는 바람에 1시간을 훨씬 넘어 받았고 기다리느라 짜증나기도 했지만
사장님 잘못은 아니라 별점테러는 하지 않겠습니다."
ba_14437626,2025-02,ba_2025021302968381,5.0,-0.2,high_rating_negative_text,"미쳤다
읍내점 고바순은 다른 고바순이랑 차원이 다르다
껍질이빠삭빠삭미쳤음진짜로 사장님 사랑해요"
ba_14437626,2025-02,ba_2025022102927599,5.0,-0.2,high_rating_negative_text,"고추바사삭은 항상 실망시키지 않아요
리뷰이벤트로 주신 웨지감자 잘 먹겠습니다
번창하세요"
ba_14437626,2025-02,ba_2025022102505671,5.0,-0.2,high_rating_negative_text,진짜 엄청 오랜만에 시켜먹었는데 정신없이 푸파 땔렸어요 진짜 맛난저녁 제대로 먹었네용~~
ba_14437626,2025-04,ba_2025042003058980,5.0,-0.6,high_rating_negative_text,"소떡소떡은 별로였어요 ㅜ 냉동을 바로  구우신건지 딱딱해요 ㅜ ㅜ 떡볶이 국물이.. ㅋㅋ없는게 아숩네요 
국물 있을줄 알고 떡볶이 말씀드렸는데 ㅜ 
담엔 국물 좀 주세용 
닭다리 몇개가 올까 했는데  양 진짜 딱 됐어요! 
닭다리도 커서 만족이였어요"
ba_14440680,2025-02,ba_2025020600271493,1.0,0.2,low_rating_positive_text,다 식고 겉에도 다 말라서 맛 없어요
ba_14440680,2025-04,ba_2025041602096027,1.0,0.4,low_rating_positive_text,"진짜 맛있었는데요,,
저랑 남자친구 둘 다 먹고 배탈이 엄청 심하게 나서
저녁에 먹고 새벽까지 화장실가고
아침에 일어나서 가고 ,, 지금 오후 4시인데도 화장실 갑니다,, 약을 먹어도 가요,, 뭐가 문제인거죠 ㅠㅠ"
ba_14449139,2025-02,ba_2025022802850321,5.0,-0.2,high_rating_negative_text,"역시 고바!
바삭하고 맛나요
실망시키지 않네요 🫢"
ba_14449139,2025-03,ba_2025030303202280,5.0,-0.2,high_rating_negative_text,고추바사삭은 주기적으러 먹어줘야해요!
ba_14449139,2025-03,ba_2025031002988078,5.0,-0.2,high_rating_negative_text,"고추바사삭 남푠하구 제가 엄청 조아하는 치킨이여요
소맥하구 머거서 감튀도 하나 시켰었는데 
진짜진짜 맛나서 이제는 두개시켜요😁
각 1감튀 합니당😆
쿠폰도 20개가 넘는데 ㅠㅠ 
써야되긴하는데..ㅠㅠ 
남편도 글코 저도글코 쿠폰쓴다쓴다하면서 
잘안되네용 ㅠㅠ둘다 그런거 잘 하지를 못해가지구..
암텅간 잘 머거씁니당"
ba_14456826,2025-02,ba_2025022101655758,5.0,-0.2,high_rating_negative_text,"맛은 있는데...계란죽에 계란껍질이 너무 많아요. 세번까지는 입에걸려서
어쩔수없지 하고먹다가 네번째에 이에 딱딱학
하게 ㅅ십혀서 화가나요. 제대로 ㅅ십혀서 이가 아파요.
계란이 4개가들어가는게 아닐텐데.....4개라니  20대인 저도 계란ㅅ십고 이 아파했는데 어르신들은 큰일날듯요."
ba_14456827,2025-03,ba_2025030102072611,5.0,-0.2,high_rating_negative_text,목이 너무 아파서 동치미 한사발 먹으면 괜찮을 것 같아 주문했어요. 주문한 통단팥죽 재고 부족했다고 서비스 같이 보내주셨던데 감사합니다.
ba_14457403,2025-03,ba_2025031602484577,5.0,-0.2,high_rating_negative_text,"비가와서 그런지 좀 늦게왔네요
잘 먹었습니다~"
ba_14457403,2025-04,ba_2025040202526276,5.0,-0.2,high_rating_negative_text,"늘먹던 비빔밥이랑 호박죽 주문했구요  늦은시간엔 식사를 못해서 빠른배송 부탁드렸는데 진짜 빨리보내주셨어요^^
다 따끈따끈하더라구요
늘 요청사항 들어주셔서 감사합니다
번창하세요"
ba_14464913,2025-02,ba_2025022402438435,5.0,-0.4,high_rating_negative_text,진짜진짜진짜 킹왕짱 마싯서요.. 그냥 대존맛
ba_14470771,2025-03,ba_2025032702657639,5.0,-0.2,high_rating_negative_text,"리뷰 진짜 안쓰는데 장조림을 1개 더 주시다니
조금 감동했습니다 :)
많이 파시고 부자되시고 항상 건강하시고 하는일 모두 잘 되시고 이상한 손님 만나지 마시고 모두에게 사랑받는 인생이 되시길 바랍니다"
ba_14525069,2025-01,ba_2025012902477711,1.0,0.2,low_rating_positive_text,탄맛 때문에 도저히 못먹겠습니다
ba_14525069,2025-03,ba_2025030302519863,4.0,-0.2,high_rating_negative_text,윙봉 양이 너무 적어졌어요 윙봉 한 15개?정도 와서 이게 23000원이 넘는게 말이 안됩니다
ba_14525359,2025-04,ba_2025040203066702,1.0,1.0,low_rating_positive_text,"살면서 낙지김치죽 최소 50번은 먹었는데 이런 속 매운 강한 맛은 처음이네요. 맛있게 매운게 아니라 심각하게 속이 아파서 배탈나서 설사할 정도였어요.
이 날 이거 하나 먹었고 다음날까지 속 뒤짖어져서 힘들었습니다..
빨리 와서 좋았지만 다른 집 낙지김치죽 한번 드셔보셔야할 것 같아요.."
ba_14533127,2025-04,ba_2025041502127782,4.0,-0.2,high_rating_negative_text,"이벤트신청한 육회가 읍네요.
아쉽습니다"
ba_14533127,2025-04,ba_2025042201984813,4.0,-0.6,high_rating_negative_text,"배달이 잘못 되어서... 음식이 식었어요ㅠㅠ 
하지만 본죽은 전국 여기저기 지점에서 주문하기에 맛은 항상 보장되는것 같아요"
ba_14533127,2025-04,ba_2025042201984813,4.0,-0.6,high_rating_negative_text,"배달이 잘못 되어서... 음식이 식었어요ㅠㅠ 
하지만 본죽은 전국 여기저기 지점에서 주문하기에 맛은 항상 보장되는것 같아요"
ba_14541579,2025-02,ba_2025022402592474,5.0,-0.2,high_rating_negative_text,"치킨이 항상 잘 구워 옵니다
너무 바싹 타지도 않고!!! 
최!고! 입니다~~"
ba_14548743,2025-02,ba_2025022200733729,5.0,-0.2,high_rating_negative_text,냠냠 😋 스파게티 소스 좀 아쉽..
ba_14548743,2025-03,ba_2025030402888505,1.0,0.2,low_rating_positive_text,"배달은 짜증에 신경질 엄청 내고. 
포장은 다 눌려서 찌그러져있고. 
닭은 말라비틀어졌고. 
떡볶이는 떡이 다 붙고 불어서 국물이 떡이됐고. 

주문 안받으려다 받았으면 제대로 음식을 해서 보내셔야지요. 이럴거면 받지를 마시던가요.

본인이 정성껏 준비했다고 아무리 말을 해봤자 손님이 받아서 음식을 먹을때 그게 아니면 별점이던 칭찬이던 당연히. 바라면 안되겠죠? 
본인 입장이나 감정 생각하기 전에 손님 감정이나 입장을 먼저 고"
ba_14557869,2025-02,ba_2025020603121052,4.0,-0.4,high_rating_negative_text,"치킨 뭐먹지 하면, 믿고 시키는 고추바사삭인데.. 참.. 이걸 뭐랄까..
따끈한 치킨을 물어먹으면 육즙이 주르륵 흘러나오는 그 맛을 생각하고 먹었는데, 너무 아쉽네요.
붕어빵은 처음시키기에 원레 무슨맛인지 몰라 더 얘기하지 않는데..

정말 너무 아쉽습니다. 배민쪽 배달지연이라니 사장님께 따질수도 없고.. 그냥 너무 아쉽습니다..
매일 저녁 배달음식과 함께 영화보는게 낙인데..
하.. 너무 아쉽네요.."
ba_14557869,2025-02,ba_2025021500093983,4.0,-0.4,high_rating_negative_text,포장이…. 잘못된걸까요
ba_14557869,2025-02,ba_2025021500093983,4.0,-0.4,high_rating_negative_text,포장이…. 잘못된걸까요
ba_14557869,2025-02,ba_2025021902547595,5.0,-0.2,high_rating_negative_text,"리뷰이벤트 참여해서 별점은 5개드리는데
배달 한시간 걸렸네요..  한집배달로 시켰는데도요ㅠㅠ 다식어서 와서 아쉬워요"
ba_14557869,2025-02,ba_2025021902547595,5.0,-0.2,high_rating_negative_text,"리뷰이벤트 참여해서 별점은 5개드리는데
배달 한시간 걸렸네요..  한집배달로 시켰는데도요ㅠㅠ 다식어서 와서 아쉬워요"
ba_14557869,2025-03,ba_2025031902110116,5.0,-0.2,high_rating_negative_text,"역시 굽네는 고추바사삭 !
진짜 껍질부터 완전 짱 .."
ba_14563145,2025-02,ba_2025021500004357,4.0,-0.8,high_rating_negative_text,"배달 문제가 있었는데 대응이 너무 아쉽네요
배달 완료가 떠서 나갔는데 없어서 연락을 드렸는데 "" 가지고 갔는데 안왔어요? 아 요즘 배달 완료가 먼저 뜨는 경우가 많던데 그건 우리가 누르는 게 아니라서 조금만 기다려 주세요""
라고 하셨는데 하염없이 기다릴 수도 없으니까요.
그리곤 다시 전화하셔서 주소 어디냐고 빌라 이름을 안 써서 배달이 안 갔다고 하셨는데
뭔가 계속 저희 잘못으로 이야기 하시는 것 같아서 기분이 좀 별로네요. "
ba_14573167,2025-01,ba_2025012601353039,2.0,0.6,low_rating_positive_text,급하게 이유식이 필요해서 일부러 유아죽을 주문했는데 일반 전복죽이 왔네요.. 애가 왜이렇게 잘먹지 싶어서 먹어봤더니 짭잘하더라구요.. 당연히 제대로 왔을 줄 알았는데; 앞으로는 보내시기전에 확인을 잘 해주셨으면 좋겠습니다.
ba_14581239,2025-02,ba_2025022802319181,5.0,-0.2,high_rating_negative_text,부분부분 안 익어서 왔어요 너무 배고파서 그냥 멀쩡한것만 먹긴 했는데.. 다음엔 제대로 구워주세요ㅠㅠ 좀 아쉬워요
ba_14582073,2025-02,ba_2025022802810662,5.0,-0.2,high_rating_negative_text,늦은밤엔 굽네죠~^^
ba_14591780,2025-01,ba_2025013101952708,5.0,-0.2,high_rating_negative_text,"와 콰트로모짜치즈볼 가루 엄청 많고 마싯써요 
고추바사삭도 짱!"
ba_14593720,2025-02,ba_2025021601494199,5.0,-0.8,high_rating_negative_text,"남해마늘바사삭 콤보로 시켰는데 퍽퍽살이 들어있네요.. 영수증에도 콤보로(윙/봉/다리?) 이렇게 적혀있었는데.. 목 뼈도 있고 하니깐 못 먹은 부분이 많았어요

일단 콤보값은 환불 부탁드려요"
ba_14594474,2025-04,ba_2025041801734753,1.0,0.4,low_rating_positive_text,"본죽에서는 항상 낙지김치죽만 먹어 여기에서도 낙지김치죽을 시켰는데  너무나도 매워 속이 안좋아 먹었다가 속이 더 안좋네요,."
ba_14597164,2025-02,ba_2025021600515476,1.0,1.0,low_rating_positive_text,"다신 안먹으면 되지 하고 정말 그냥 넘어가려다가 남자친구랑 맛있게 먹으려고 여러치킨집 중 고심끝에 이거 맛있다고 제가 추천해서 시켰는데 이런 치킨이 오니 기분이 너무 안좋아서 리뷰 남깁니다. 하나 먹었는데 안익어서 두번째도 그럴까 하고 먹었는데 다리 5개 다 안익었어요
정말 입맛 떨어져서 못먹었습니다. 이런일이 반복되지 않게
신경 많이 쓰셔야 될 것 같아요"
ba_14597164,2025-01,ba_2025012800002733,2.0,0.4,low_rating_positive_text,배달이 지연됐다 하더라도 너무너무너무 식어있고 치킨 자체도 말라있어요 먹다남른거 같은 조각도 있고 너무 만족스럽지 못하네요
ba_14615149,2025-02,ba_2025020503065253,1.0,0.2,low_rating_positive_text,맛도 그냥그저그렇고 양이원래 이정도인가요 음식이 미지근해져서왓습니다 전자레인지에 돌려서 먹엇습니다;
ba_14620216,2025-02,ba_2025021000648062,2.0,0.2,low_rating_positive_text,맛은 이상없은데 거의 한시간동안 뭐했나요?
ba_14620216,2025-03,ba_2025031301157017,5.0,-0.4,high_rating_negative_text,"다이어트중 진짜 진짜 배고픔을 이기지 못하고..
한밤중이 찾은 구운치킨! 역시 굽네!"
ba_14620216,2025-03,ba_2025040102753101,4.0,-0.4,high_rating_negative_text,좀 식었다..
ba_14620216,2025-02,ba_2025020901570811,5.0,-0.2,high_rating_negative_text,진짜 진리의 볼케아노
ba_14620216,2025-04,ba_2025040800807596,5.0,-1.0,high_rating_negative_text,"고민고민하다! 밤늦게 주문한 굽네치킨은 역시 실망시키지 않았습니다. 사장님 치즈볼도 감사합니다 
굽네 오리지널 순살은 진리 입니다"
